RGIId,GLIMSId,BgnDate,EndDate,CenLon,CenLat,O1Region,O2Region,Area,Zmin,Zmax,Zmed,Slope,Aspect,Lmax,Status,Connect,Form,TermType,Surging,Linkages,Name
RGI60-05.18569,G338590E73839N,20010820,-9999999, -21.409800000,  73.839400000, 5, 1,         0.406, 1030, 1310, 1222, 16.9, 177,  1031, 0, 0, 0, 0, 9, 9,
RGI60-05.18570,G338837E73825N,20010820,-9999999, -21.163200000,  73.825400000, 5, 1,         0.353,  611,  993,  760, 18.4, 272,  1278, 0, 0, 0, 0, 9, 9,
RGI60-05.18571,G338457E73864N,20010820,-9999999, -21.542600000,  73.863800000, 5, 1,         2.962,  891, 1267, 1110, 10.3, 250,  2272, 0, 0, 0, 0, 9, 9,
RGI60-05.18572,G338472E73850N,20010820,-9999999, -21.528400000,  73.850300000, 5, 1,         4.123,  759, 1318, 1091,  9.1, 220,  4424, 0, 0, 0, 0, 9, 9,
RGI60-05.18573,G338507E73847N,20010820,-9999999, -21.493400000,  73.846500000, 5, 1,         1.719,  878, 1340, 1145, 15.6, 175,  1587, 0, 0, 1, 0, 9, 9,
RGI60-05.18574,G338702E73845N,20010820,-9999999, -21.298200000,  73.844800000, 5, 1,         0.248,  993, 1103, 1066, 13.6, 249,   708, 0, 0, 0, 0, 9, 9,
RGI60-05.18575,G338688E73851N,20010820,-9999999, -21.311800000,  73.851000000, 5, 1,         0.117,  898, 1121,  989, 18.0, 206,   705, 0, 0, 0, 0, 9, 9,
RGI60-05.18576,G339052E73810N,20010820,-9999999, -20.947800000,  73.809600000, 5, 1,         0.177,  582,  669,  636, 10.0, 116,   512, 0, 0, 0, 0, 9, 9,
RGI60-05.18577,G339212E73800N,20010820,-9999999, -20.787600000,  73.799800000, 5, 1,         0.333,  428,  579,  484, 14.7, 221,   517, 0, 0, 0, 0, 9, 9,
RGI60-05.18578,G339236E73804N,20010820,-9999999, -20.763800000,  73.803500000, 5, 1,         0.191,  578,  850,  650, 14.8, 196,  1019, 0, 0, 0, 0, 9, 9,
RGI60-05.18579,G339229E73816N,20010820,-9999999, -20.771400000,  73.815600000, 5, 1,         0.552,  459,  841,  602, 13.6, 253,  1737, 0, 0, 0, 0, 9, 9,
RGI60-05.18580,G338684E73883N,20010820,-9999999, -21.316300000,  73.882800000, 5, 1,         0.671,  761, 1231,  957, 21.7, 343,  1432, 0, 0, 0, 0, 9, 9,
RGI60-05.18581,G339001E73859N,20010820,-9999999, -20.998600000,  73.858500000, 5, 1,         0.113,  592,  829,  754, 18.7,  22,   729, 0, 0, 0, 0, 9, 9,
