RGIId,GLIMSId,BgnDate,EndDate,CenLon,CenLat,O1Region,O2Region,Area,Zmin,Zmax,Zmed,Slope,Aspect,Lmax,Status,Connect,Form,TermType,Surging,Linkages,Name
RGI60-18.00831,G168334E44500S,19789999,-9999999, 168.334000000, -44.500300000,18, 1,         0.137, 1896, 2290, 2105, 38.9, 220,   451, 0, 0, 0, 0, 9, 9,
RGI60-18.00832,G168385E44498S,19789999,-9999999, 168.385000000, -44.498300000,18, 1,         0.011, 1938, 1987, 1968, 25.0,  53,   112, 0, 0, 0, 0, 9, 9,
RGI60-18.00833,G168386E44496S,19789999,-9999999, 168.386000000, -44.496000000,18, 1,         0.069, 1713, 1970, 1814, 30.2,  69,   441, 0, 0, 0, 0, 9, 9,
RGI60-18.00834,G168315E44515S,19789999,-9999999, 168.315000000, -44.514800000,18, 1,         0.083, 1715, 2009, 1915, 32.0,  62,   571, 0, 0, 0, 0, 9, 9,
RGI60-18.00835,G168313E44512S,19789999,-9999999, 168.313000000, -44.511600000,18, 1,         0.196, 1728, 2095, 1935, 32.1,  90,   579, 0, 0, 0, 0, 9, 9,
RGI60-18.00836,G168348E44406S,19789999,-9999999, 168.348000000, -44.405500000,18, 1,         0.016, 1874, 1985, 1927, 32.2, 320,   160, 0, 0, 0, 0, 9, 9,
RGI60-18.00837,G168350E44404S,19789999,-9999999, 168.350000000, -44.404100000,18, 1,         0.037, 1798, 2000, 1900, 35.9, 325,   270, 0, 0, 0, 0, 9, 9,
RGI60-18.00838,G168414E44496S,19789999,-9999999, 168.414000000, -44.495600000,18, 1,         0.042, 1824, 1910, 1879, 23.6,   1,   135, 0, 0, 0, 0, 9, 9,
RGI60-18.00839,G168290E44537S,19789999,-9999999, 168.290000000, -44.537400000,18, 1,         0.139, 1625, 1898, 1744, 30.2, 102,   480, 0, 0, 0, 0, 9, 9,
RGI60-18.00840,G168346E44406S,19789999,-9999999, 168.346000000, -44.406000000,18, 1,         0.023, 1773, 1967, 1880, 34.8, 317,   266, 0, 0, 0, 0, 9, 9,
RGI60-18.00841,G168400E44466S,19789999,-9999999, 168.400000000, -44.466400000,18, 1,         0.188, 1551, 1978, 1733, 25.7, 122,   922, 0, 0, 0, 0, 9, 9,
RGI60-18.00842,G168354E44425S,19789999,-9999999, 168.354000000, -44.424700000,18, 1,         2.456, 1418, 2268, 1923, 26.8, 227,  2716, 0, 0, 0, 0, 9, 9,
RGI60-18.00843,G168285E44537S,19789999,-9999999, 168.285000000, -44.536900000,18, 1,         0.021, 1856, 1938, 1889, 29.1, 303,   182, 0, 0, 0, 0, 9, 9,
RGI60-18.00844,G168398E44423S,19789999,-9999999, 168.398000000, -44.423000000,18, 1,         0.026, 1953, 2101, 2037, 34.4, 330,   202, 0, 0, 0, 0, 9, 9,
RGI60-18.00845,G168394E44451S,19789999,-9999999, 168.394000000, -44.450500000,18, 1,         1.412,  972, 2359, 1959, 27.5, 103,  2594, 0, 0, 0, 0, 9, 9,
RGI60-18.00846,G168345E44507S,19789999,-9999999, 168.345000000, -44.506600000,18, 1,         0.222, 1668, 2047, 1933, 33.2, 230,   627, 0, 0, 0, 0, 9, 9,
RGI60-18.00847,G168338E44508S,19789999,-9999999, 168.338000000, -44.508400000,18, 1,         0.480, 1180, 2084, 1585, 32.9, 185,  1469, 0, 0, 0, 0, 9, 9,
RGI60-18.00848,G168355E44437S,19789999,-9999999, 168.355000000, -44.437000000,18, 1,         0.650, 1695, 2198, 1821, 24.9, 210,  1248, 0, 0, 0, 0, 9, 9,
RGI60-18.00849,G168347E44414S,19789999,-9999999, 168.347000000, -44.413800000,18, 1,         1.177, 1692, 2240, 1974, 27.4, 294,  1130, 0, 0, 0, 0, 9, 9,
RGI60-18.00850,G168301E44504S,19789999,-9999999, 168.301000000, -44.504400000,18, 1,         0.926, 1530, 2105, 1789, 29.4, 227,  1179, 0, 0, 0, 0, 9, 9,
RGI60-18.00851,G168320E44499S,19789999,-9999999, 168.320000000, -44.498900000,18, 1,         1.001, 1578, 2248, 1913, 30.2, 169,   885, 0, 0, 0, 0, 9, 9,
RGI60-18.00852,G168294E44527S,19789999,-9999999, 168.294000000, -44.527300000,18, 1,         0.339, 1514, 1818, 1701, 25.6, 120,   621, 0, 0, 0, 0, 9, 9,
RGI60-18.00853,G168363E44474S,19789999,-9999999, 168.363000000, -44.474300000,18, 1,        10.960,  809, 2382, 1827, 25.0, 149,  6881, 0, 0, 0, 0, 9, 9,
RGI60-18.00854,G168373E44434S,19789999,-9999999, 168.373000000, -44.433900000,18, 1,        10.687,  688, 2333, 1794, 17.4,  33,  7533, 0, 0, 0, 0, 9, 9,
RGI60-18.00855,G168144E44976S,19789999,-9999999, 168.144000000, -44.976200000,18, 1,         0.093, 1658, 1943, 1796, 40.5, 166,   334, 0, 0, 0, 0, 9, 9,
RGI60-18.00856,G168408E44380S,19789999,-9999999, 168.408000000, -44.379700000,18, 1,         0.434, 1342, 1852, 1590, 30.3, 139,   921, 0, 0, 0, 0, 9, 9,
RGI60-18.00857,G168524E44382S,19789999,-9999999, 168.524000000, -44.382000000,18, 1,         0.179, 1391, 1507, 1415, 18.7, 141,   316, 0, 0, 0, 0, 9, 9,
RGI60-18.00858,G168532E44379S,19789999,-9999999, 168.532000000, -44.378600000,18, 1,         0.091, 1465, 1626, 1542, 25.7, 177,   372, 0, 0, 0, 0, 9, 9,
RGI60-18.00859,G168401E44372S,19789999,-9999999, 168.401000000, -44.371500000,18, 1,         0.200, 1308, 1657, 1423, 28.8, 253,   940, 0, 0, 0, 0, 9, 9,
