RGIId,GLIMSId,BgnDate,EndDate,CenLon,CenLat,O1Region,O2Region,Area,Zmin,Zmax,Zmed,Slope,Aspect,Lmax,Status,Connect,Form,TermType,Surging,Linkages,Name
RGI60-03.04109,G284740E82844N,19999999,20039999, -75.260300000,  82.843500000, 3, 1,         0.390,  585,  870,  753, 26.8, 295,   717, 0, 0, 0, 0, 0, 9,
RGI60-03.04110,G286937E82869N,19999999,20039999, -73.063500000,  82.869100000, 3, 1,         0.210,  545,  766,  638, 28.4,  48,   786, 0, 0, 0, 0, 0, 9,
RGI60-03.04111,G286899E82872N,19999999,20039999, -73.101000000,  82.872400000, 3, 1,         0.150,  567,  858,  699, 27.7,  43,   528, 0, 0, 0, 0, 0, 9,
RGI60-03.04112,G291807E82890N,19999999,20039999, -68.193000000,  82.889700000, 3, 1,         0.211,  258,  457,  314, 24.2,  44,   398, 0, 0, 0, 0, 0, 9,
RGI60-03.04113,G291814E82883N,19999999,20039999, -68.185600000,  82.882500000, 3, 1,         0.299,  319,  501,  422, 59.5,  50,   375, 0, 0, 0, 0, 0, 9,
RGI60-03.04114,G292079E82888N,19999999,20039999, -67.921100000,  82.887700000, 3, 1,         0.770,  360,  685,  540, 12.9,  34,   985, 0, 0, 0, 0, 0, 9,
RGI60-03.04115,G285735E82713N,19999999,20039999, -74.264700000,  82.712600000, 3, 1,         0.747,  699, 1167,  898, 13.2,  41,   575, 0, 0, 0, 0, 0, 9,
RGI60-03.04116,G285708E82720N,19999999,20039999, -74.292400000,  82.720000000, 3, 1,         0.128,  706,  950,  837, 17.8,  32,  1161, 0, 0, 0, 0, 0, 9,
RGI60-03.04117,G292637E82884N,19999999,20039999, -67.363400000,  82.884100000, 3, 1,         0.124,  472,  553,  498, 25.5, 267,  1279, 0, 0, 0, 0, 0, 9,
RGI60-03.04118,G292669E82887N,19999999,20039999, -67.331100000,  82.886800000, 3, 1,         0.526,  335,  760,  532, 34.1,   6,   293, 0, 0, 0, 0, 0, 9,
RGI60-03.04119,G288014E82888N,19999999,20039999, -71.986300000,  82.887700000, 3, 1,         0.494,  403,  691,  545,  8.0, 184,   478, 0, 0, 0, 0, 0, 9,
RGI60-03.04120,G285605E82868N,19999999,20039999, -74.394900000,  82.867900000, 3, 1,         0.173,  575,  687,  619, 18.3, 156,  1003, 0, 0, 0, 0, 0, 9,
RGI60-03.04121,G284790E82850N,19999999,20039999, -75.210500000,  82.850200000, 3, 1,         0.444,  630,  957,  780, 28.1, 304,   629, 0, 0, 0, 0, 0, 9,
RGI60-03.04122,G286340E83016N,19999999,20039999, -73.660400000,  83.015900000, 3, 1,         1.851,    0,   56,   17, 18.7, 186,   395, 0, 0, 0, 0, 0, 9,
RGI60-03.04123,G287012E82880N,19999999,20039999, -72.988100000,  82.880100000, 3, 1,         0.400,  409,  508,  459, 24.4, 268,   780, 0, 0, 0, 0, 0, 9,
RGI60-03.04124,G292279E82893N,19999999,20039999, -67.721000000,  82.892900000, 3, 1,         0.256,  462,  646,  580, 15.2,  35,  1036, 0, 0, 0, 0, 0, 9,
RGI60-03.04125,G292240E82890N,19999999,20039999, -67.760500000,  82.890300000, 3, 1,         0.213,  523,  615,  569, 11.9, 185,   541, 0, 0, 0, 0, 0, 9,
RGI60-03.04126,G292308E82898N,19999999,20039999, -67.692500000,  82.897800000, 3, 1,         0.321,  371,  591,  460, 15.2,  15,  1122, 0, 0, 0, 0, 0, 9,
RGI60-03.04127,G284890E82863N,19999999,20039999, -75.110100000,  82.862700000, 3, 1,         0.324,  718, 1244, 1049, 12.7, 298,   439, 0, 0, 0, 0, 0, 9,
RGI60-03.04128,G284994E82858N,19999999,20039999, -75.006200000,  82.857700000, 3, 1,         0.151,  940, 1217, 1077, 10.8, 110,  1276, 0, 0, 0, 0, 0, 9,
RGI60-03.04129,G284870E82840N,19999999,20039999, -75.130500000,  82.839800000, 3, 1,         1.430,  598, 1172,  871, 34.5, 228,   604, 0, 0, 0, 0, 0, 9,
RGI60-03.04130,G284915E82835N,19999999,20039999, -75.084700000,  82.834800000, 3, 1,         2.289,  506, 1037,  730, 31.4, 109,   393, 0, 0, 0, 0, 0, 9,
RGI60-03.04131,G284933E82858N,19999999,20039999, -75.067200000,  82.857600000, 3, 1,         1.175,  920, 1263, 1075, 29.8, 165,   846, 0, 0, 0, 0, 0, 9,
RGI60-03.04132,G292143E82901N,19999999,20039999, -67.857000000,  82.901300000, 3, 1,         0.550,  316,  634,  510, 22.5,  31,  1472, 0, 0, 0, 0, 0, 9,
RGI60-03.04133,G287032E82888N,19999999,20039999, -72.968500000,  82.888400000, 3, 1,         0.198,  422,  553,  464, 21.6, 357,  1490, 0, 0, 0, 0, 0, 9,
RGI60-03.04134,G287107E82888N,19999999,20039999, -72.892800000,  82.887900000, 3, 1,         0.242,  476,  578,  505, 15.5, 337,  1048, 0, 0, 0, 0, 0, 9,
RGI60-03.04135,G284965E82868N,19999999,20039999, -75.034600000,  82.867700000, 3, 1,         0.417,  830, 1094,  911, 38.5, 341,   283, 0, 0, 0, 0, 0, 9,
RGI60-03.04136,G285585E82733N,19999999,20039999, -74.415000000,  82.732900000, 3, 1,         0.419,  622,  830,  756, 29.1, 197,   562, 0, 0, 0, 0, 0, 9,
RGI60-03.04137,G284642E82864N,19999999,20039999, -75.358300000,  82.864400000, 3, 1,         0.075,  555,  799,  623, 20.7, 109,   679, 0, 0, 0, 0, 0, 9,
RGI60-03.04138,G288642E82900N,19999999,20039999, -71.357800000,  82.899700000, 3, 1,         0.712,   69,  773,  281, 19.3,  81,   433, 0, 0, 0, 0, 0, 9,
RGI60-03.04139,G288542E82893N,19999999,20039999, -71.457700000,  82.892900000, 3, 1,         0.690,  388,  754,  607, 26.3, 201,   581, 0, 0, 0, 0, 0, 9,
RGI60-03.04140,G289869E82901N,19999999,20039999, -70.130900000,  82.900600000, 3, 1,         2.613,  379,  864,  599, 30.4,  63,  1136, 0, 0, 0, 0, 0, 9,
