RGIId,GLIMSId,BgnDate,EndDate,CenLon,CenLat,O1Region,O2Region,Area,Zmin,Zmax,Zmed,Slope,Aspect,Lmax,Status,Connect,Form,TermType,Surging,Linkages,Name
RGI60-06.00133,G342225E65952N,20009999,-9999999, -17.774800000,  65.951600000, 6, 1,         0.967,  785, 1199, 1002, 15.6, 337,  1407, 0, 0, 0, 0, 0, 9,
RGI60-06.00134,G342240E65949N,20009999,-9999999, -17.760000000,  65.949100000, 6, 1,         0.233,  890, 1139, 1074, 24.7,  68,   450, 0, 0, 0, 0, 0, 9,
RGI60-06.00135,G341227E65503N,20009999,-9999999, -18.772700000,  65.502600000, 6, 1,         0.222, 1061, 1122, 1115, 21.8, 111,   428, 0, 0, 0, 0, 0, 9,
RGI60-06.00136,G342252E65957N,20009999,-9999999, -17.748200000,  65.957100000, 6, 1,         0.123,  969, 1082, 1059, 29.2,  26,   439, 0, 0, 0, 0, 0, 9,
RGI60-06.00137,G342240E65976N,20009999,-9999999, -17.759700000,  65.976300000, 6, 1,         2.165,  678, 1091,  889, 15.9, 355,  2178, 0, 0, 0, 0, 0, 9,
RGI60-06.00138,G342267E65976N,20009999,-9999999, -17.733300000,  65.975800000, 6, 1,         0.290,  846, 1072,  967, 25.0,  44,   639, 0, 0, 0, 0, 0, 9,
RGI60-06.00139,G342265E65990N,20009999,-9999999, -17.735100000,  65.989500000, 6, 1,         0.117,  864, 1015,  986, 24.2,  45,   399, 0, 0, 0, 0, 0, 9,
RGI60-06.00140,G340989E65816N,20009999,-9999999, -19.010900000,  65.815900000, 6, 1,         1.130,  779, 1121,  976, 15.3,  62,  1079, 0, 0, 0, 0, 0, 9,
RGI60-06.00141,G340969E65822N,20009999,-9999999, -19.031100000,  65.822200000, 6, 1,         0.759,  753, 1100,  956, 15.9, 355,  1033, 0, 0, 0, 0, 0, 9,
RGI60-06.00142,G342258E65997N,20009999,-9999999, -17.741900000,  65.996900000, 6, 1,         0.229,  766, 1052,  870, 21.1,  85,   621, 0, 0, 0, 0, 0, 9,
RGI60-06.00143,G342238E66001N,20009999,-9999999, -17.762100000,  66.001000000, 6, 1,         0.229,  716,  939,  815, 17.4, 261,   471, 0, 0, 0, 0, 0, 9,
RGI60-06.00144,G341811E66020N,20009999,-9999999, -18.189500000,  66.020400000, 6, 1,         0.155,  787,  954,  878, 21.0,  34,   594, 0, 0, 0, 0, 0, 9,
